time,x,y,z,angle_xz,tag,color,rgb,rgb1,rgb2,rgb3,rgb4,servo_angle,occlusion,lm_score
219.04246187210083,-17.235,-9.547,159.664,-6.160897521589229,A,black,"(23.51477026082478, 26.992912236814675, 36.41527179977682)","(38.950642292490116, 45.96215415019763, 59.13463438735178)","(16.73349980415198, 20.12720329024677, 28.79812965139052)","(16.987371007371006, 18.435872235872235, 25.966633906633906)","(21.513854394935475, 23.60472364256148, 31.952763574385195)",75.0,0,0.97314453125
219.12719917297363,-20.776,-9.321,162.202,-7.29904432713417,A,black,"(23.050857796416317, 26.07586732748761, 35.01429660693862)","(34.863183698483226, 40.737858127776924, 53.361370716510905)","(16.792501517911354, 19.464329083181543, 26.80823719894758)","(18.918339206373524, 20.898626219294215, 29.097747816761146)","(21.70051608986035, 23.29047763610605, 30.90492815219591)",75.0,0,0.9892578125
219.22699785232544,-23.827,-9.151,164.106,-8.261248105603409,A,black,"(25.14105251841101, 28.35191904531527, 37.66934096651078)","(38.53261455525607, 44.829811320754715, 58.422533692722375)","(19.198921832884096, 22.04167115902965, 29.82522911051213)","(19.4732525728988, 21.463389794168098, 29.512542881646656)","(23.4017474271012, 25.13057461406518, 32.99040523156089)",75.0,0,0.98828125
219.31010365486145,-27.574,-9.169,167.768,-9.333692047446524,A,black,"(28.02770489273036, 31.763065287853063, 42.34026855996296)","(43.060123839009286, 51.09814241486068, 66.14613003095975)","(24.67374613003096, 28.588049535603716, 38.47170278637771)","(19.05934133579563, 20.179993844259773, 28.288027085257003)","(25.385903354878423, 27.28057863958141, 36.57180670975685)",75.0,0,0.9873046875
219.39009976387024,-31.161,-9.006,172.998,-10.210726687973505,A,black,"(28.641562685680334, 32.27498514557338, 42.49457813428402)","(45.137551990493165, 52.79851455733809, 66.8465834818776)","(23.120083184789067, 26.16625074272133, 35.57706476530006)","(21.17070707070707, 23.054307783719548, 31.254367201426025)","(25.137908496732027, 27.080867498514557, 36.30029708853238)",75.0,0,0.96337890625
219.5034589767456,-34.861,-9.082,179.695,-10.978925672111815,A,black,"(26.902891487979208, 30.183284600389864, 39.89748213125406)","(39.928265107212475, 46.91390513320338, 60.24808317089019)","(22.584860298895386, 26.0, 35.636582196231316)","(20.16114359974009, 21.620012995451592, 29.64087069525666)","(24.937296946068876, 26.199220272904483, 34.064392462638075)",75.0,0,0.9931640625
219.58158135414124,-38.101,-9.066,184.718,-11.654672601413884,A,black,"(27.764962676619568, 30.60592175419888, 40.18496734204212)","(41.157954545454544, 47.93629679144385, 61.700133689839575)","(23.205013368983956, 26.012700534759357, 34.800200534759355)","(21.578149920255182, 22.613769271664008, 30.74182615629984)","(25.170388091440724, 25.935406698564595, 33.59203880914407)",75.0,0,0.9931640625
219.66189813613892,-40.889,-9.198,188.485,-12.239810962145791,A,black,"(28.035557184750733, 30.47479402318112, 40.412424940650745)","(40.622689075630255, 46.80105042016807, 60.27563025210084)","(24.12233893557423, 26.161624649859945, 34.94908963585434)","(21.650515176830968, 22.646198830409357, 31.41945140629351)","(25.797410192147034, 26.360554163185743, 35.08973823447508)",75.0,0,0.9951171875
219.77038836479187,-44.13,-9.485,194.432,-12.787713401523169,A,black,"(26.740334274868214, 28.439936671284386, 38.48084846086034)","(34.52360203340596, 38.79339143064633, 52.03013798111837)","(23.322381635581063, 24.648852223816355, 33.76764705882353)","(23.67764060356653, 24.68832575265324, 34.21218684571511)","(25.520253886749394, 25.74732563115105, 34.077307088860366)",75.0,0,0.98828125
219.89268612861633,-48.805,-9.89,198.892,-13.786969321142251,A,darkslategray,"(32.341315916787615, 35.02335231290238, 46.5126716534554)","(48.36559059246498, 54.07130552018575, 69.06756048236088)","(26.843934911242602, 29.482766272189348, 39.97448224852071)","(25.058347689311663, 25.9015804059621, 35.939929593288895)","(29.20665680473373, 30.761834319526628, 41.21849112426035)",75.0,0,0.9970703125
220.01123905181885,-53.033,-10.346,202.237,-14.693968655798951,A,black,"(28.634504437869822, 29.713461538461537, 41.06630917159763)","(34.57470414201183, 37.166050295857985, 51.338313609467455)","(25.296597633136095, 26.056508875739645, 36.438165680473375)","(26.70894970414201, 27.401849112426035, 38.39164201183432)","(27.95776627218935, 28.229437869822487, 38.097115384615385)",75.0,0,0.99609375
220.08442902565002,-57.916,-10.878,204.746,-15.794492714634876,A,black,"(29.56094527363184, 30.16943852167733, 41.88319118692253)","(33.67151411462789, 34.88380382092957, 48.506273167949814)","(25.52965497576276, 26.083190761334475, 36.517821499857426)","(29.060870181405896, 29.47158446712018, 41.32249149659864)","(29.982213718820862, 30.242913832199548, 41.19366496598639)",90.0,0,0.998046875
220.6582386493683,-50.956,-8.028,214.209,-13.380939807153958,A,darkslategray,"(27.738888888888887, 34.465592903828195, 42.48151260504201)","(26.913747645951037, 32.844632768361585, 41.73898305084746)","(20.333333333333332, 24.475555555555555, 30.157037037037036)","(33.7376647834275, 43.061016949152545, 53.858568738229756)","(30.057037037037038, 37.59740740740741, 44.348703703703706)",90.0,0,0.471435546875
220.74046850204468,-49.953,-6.282,221.306,-12.719561460403872,A,darkslategray,"(40.17488372093023, 48.77267441860465, 61.06848837209302)","(45.71190476190476, 53.66047619047619, 66.53190476190476)","(31.550454545454546, 37.415454545454544, 48.135)","(52.08761904761905, 64.16190476190476, 78.81)","(32.14272727272727, 40.77454545454545, 51.85181818181818)",90.0,0,0.67529296875
220.84817051887512,-49.722,-6.45,226.628,-12.3744735687939,A,darkslategray,"(42.85534556027734, 51.27091254752852, 63.33415343323641)","(52.517287831163, 61.94072743601257, 74.89515042658284)","(32.981589582397845, 39.70363718006286, 51.139425235743154)","(52.166666666666664, 62.32909982174688, 76.21434937611409)","(33.754233511586456, 41.10338680926916, 51.08288770053476)",90.0,0,0.998046875
220.9206621646881,-50.244,-7.141,230.621,-12.290593842410269,A,darkslategray,"(39.076488730723604, 47.17167259786477, 58.33523131672598)","(52.07490347490347, 62.18841698841699, 76.00907335907335)","(30.075751879699247, 36.796992481203006, 46.93157894736842)","(43.359785317232124, 52.00709219858156, 63.839179605137055)","(31.276222471071296, 38.24673385591639, 47.212206047032474)",90.0,0,0.97900390625
221.02985453605652,-51.027,-7.659,233.615,-12.321135609361136,A,darkslategray,"(42.09983711144292, 50.213384009773314, 61.99864259535767)","(55.82374100719424, 67.16519092418373, 81.39540675152186)","(37.32587263522515, 44.761524114042096, 56.2414068745004)","(44.836469286109576, 52.66519092418373, 64.96651909241837)","(31.02291500133227, 36.9802824407141, 46.21955768718359)",90.0,0,0.970703125
221.09559535980225,-53.202,-8.647,240.526,-12.472407811840945,A,darkslategray,"(41.716405216405214, 49.356265356265354, 60.68862218862219)","(56.04817404817405, 67.43628593628594, 81.93123543123544)","(42.225616488774385, 50.493927125506076, 62.69562016930438)","(38.38461538461539, 44.606449106449105, 54.94055944055944)","(30.786161207213837, 35.58998895841001, 44.002576370997424)",90.0,0,0.9912109375
221.15566325187683,-55.629,-9.762,245.709,-12.756800395365614,A,darkslategray,"(48.16410728910729, 57.15755528255528, 70.82463144963145)","(66.04011824324324, 78.1389358108108, 95.20608108108108)","(56.61367249602544, 67.45866454689984, 83.08982511923688)","(37.65962837837838, 44.919763513513516, 56.176097972972975)","(32.77662957074722, 38.62718600953895, 49.39904610492846)",90.0,0,0.9951171875
221.2156045436859,-58.339,-10.832,249.596,-13.155679488631627,A,darkslategray,"(54.42998120300752, 64.46193609022556, 79.19971804511279)","(73.14254385964912, 86.9451754385965, 104.5592105263158)","(70.90460526315789, 84.78289473684211, 102.13486842105263)","(38.021929824561404, 44.48464912280702, 56.6359649122807)","(36.22697368421053, 42.26151315789474, 54.16776315789474)",90.0,0,0.9931640625
221.27612042427063,-61.12,-12.056,252.512,-13.606603137174414,A,darkslategray,"(53.562991215903835, 62.51756819232548, 76.40649560795192)","(61.76159554730983, 72.12152133580705, 87.8061224489796)","(71.12987012987013, 83.89795918367346, 101.27551020408163)","(42.25115207373272, 49.09815668202765, 60.500460829493086)","(39.27557603686636, 45.15253456221198, 56.2778801843318)",90.0,0,0.998046875
221.33423376083374,-63.814,-13.301,254.698,-14.065806719780255,A,darkslategray,"(46.84202898550725, 54.15486542443064, 67.26349206349207)","(41.64137358072556, 47.67599003046248, 59.191913597341454)","(65.75297701467737, 76.3483799501523, 93.42148989199667)","(40.04567969179967, 45.96450192625206, 58.24766097963676)","(40.01485965877821, 46.73004953219593, 58.30737479361585)",90.0,0,0.998046875
221.41206908226013,-66.678,-14.563,256.338,-14.580420444925002,A,darkslategray,"(42.08844786966418, 48.495907039891385, 60.19925727748273)","(36.14086335605323, 40.595910418695226, 49.71470301850049)","(56.243354430379746, 66.54272151898734, 81.89683544303797)","(35.664570230607964, 40.08466376390905, 50.63876794065473)","(40.04827044025157, 46.41761006289308, 58.11776729559748)",90.0,0,0.98095703125
221.4883737564087,-69.153,-15.322,257.568,-15.028546213995304,A,darkslategray,"(40.72312129466432, 46.03609197244032, 57.24246915558404)","(36.61895488477767, 39.92583576760792, 48.61879259980526)","(49.91376582278481, 58.50348101265823, 72.26724683544303)","(35.98847776695878, 39.61035378123986, 49.92875689711133)","(40.1503164556962, 45.79129746835443, 57.756645569620254)",105.0,0,0.9951171875
222.0461916923523,-72.25,-15.577,253.825,-15.88861974192008,A,darkslategray,"(38.43993993993994, 43.211265319373425, 55.12336660985309)","(34.491045262129596, 37.45766851188538, 48.598176489742755)","(53.722240312601755, 62.116085965483556, 77.76098990556822)","(32.585369800938665, 36.157630684576795, 46.84722446997896)","(33.02896908884933, 37.192425958893025, 47.38355720990452)",120.0,0,0.9990234375
222.60789728164673,-48.059,-15.16,251.018,-10.83839124340769,A,darkslategray,"(35.66008658008658, 45.272207792207794, 54.487575757575755)","(29.265194805194806, 37.579220779220776, 44.10484848484848)","(38.36987012987013, 49.45515151515151, 59.23108225108225)","(38.08510822510822, 47.27844155844156, 56.28346320346321)","(36.92017316017316, 46.77601731601732, 58.33090909090909)",120.0,0,0.99609375
222.70288729667664,-31.089,-15.934,248.913,-7.119321301688865,A,darkslategray,"(34.647181212910695, 43.88002967144305, 52.57108481690548)","(30.941565040650406, 38.8815331010453, 44.56206445993031)","(35.65795586527294, 46.63298490127758, 56.24288617886179)","(34.87012987012987, 43.53015873015873, 51.634632034632034)","(37.1027417027417, 46.46183261183261, 57.81847041847042)",120.0,0,0.9970703125
222.78438329696655,-18.84,-16.645,247.334,-4.355910319560098,A,darkslategray,"(34.24996557659208, 43.460309810671255, 53.20750430292599)","(28.046877163827723, 36.58184461985874, 44.22794626782994)","(37.41217141292442, 48.30099945235487, 58.78415936473166)","(34.94460601024789, 43.27302312699072, 52.49466832848636)","(36.533611719605695, 45.60507940854326, 57.21310240963855)",120.0,0,0.9951171875
222.8597264289856,-10.218,-17.221,246.15,-2.37707486027958,A,darkslategray,"(34.86329305135952, 45.3396273917422, 55.511041576751545)","(28.53059163059163, 38.51890331890332, 47.62784992784993)","(40.08412698412698, 52.54018759018759, 63.53138528138528)","(35.33512621916236, 45.18187033849684, 54.88525530694206)","(35.49662937464142, 45.11983648881239, 56.00050200803213)",120.0,0,0.99609375
222.95341563224792,-4.491,-17.74,245.261,-1.0489409211555463,A,darkslategray,"(35.08554292929293, 45.32447916666667, 55.50647095959596)","(28.3177398989899, 37.98352272727273, 47.2719696969697)","(41.17891414141414, 54.417929292929294, 65.71395202020202)","(34.507954545454545, 43.36388888888889, 52.82941919191919)","(36.33756313131313, 45.532575757575756, 56.21054292929293)",120.0,0,0.9970703125
223.03265261650085,-2.107,-17.695,244.595,-0.4936603726291658,A,darkslategray,"(33.70564593301435, 43.995215311004785, 54.436682615629984)","(27.410015948963316, 36.728867623604465, 45.8986283891547)","(37.49945773524721, 50.58985645933014, 62.425326953748005)","(34.02634768740032, 42.695948963317385, 51.78583732057416)","(35.88676236044657, 45.966188197767146, 57.63693779904306)",120.0,0,0.998046875
223.10635638237,-1.103,-17.488,244.096,-0.258784655115443,A,darkslategray,"(33.425230566534914, 43.816337285902506, 54.22753623188406)","(27.33076416337286, 35.950922266139656, 44.79281949934124)","(36.21133069828722, 48.97575757575758, 60.59874835309618)","(33.79235836627141, 42.94341238471673, 52.54433465085639)","(36.366469038208166, 47.39525691699605, 58.974242424242426)",120.0,0,0.9970703125
223.15833115577698,-1.044,-17.375,243.721,-0.24547688365774975,A,darkslategray,"(33.31689914507938, 43.973131066400974, 54.34672494696921)","(27.438555770470664, 36.50199871050935, 44.72591876208897)","(35.7424887169568, 48.99187620889749, 60.87375886524823)","(33.953217123814404, 43.029671879005384, 52.65444757754422)","(36.11253524737247, 47.354204050243524, 59.11413740066649)",120.0,0,0.9990234375
223.2572455406189,-2.304,-17.161,243.44,-0.5423491831317806,A,darkslategray,"(33.78182453050752, 44.04425450515417, 55.03396134752312)","(27.95733088460361, 36.121150902969084, 45.33700642791552)","(35.537333333333336, 48.88036363636363, 61.163636363636364)","(34.85408299866131, 43.52354874041621, 53.30083972252647)","(36.70686746987952, 47.549397590361444, 60.199156626506024)",120.0,0,0.998046875
223.34027314186096,-3.594,-16.724,239.186,-0.860956065409975,A,darkslategray,"(33.63117077272869, 44.25231257981125, 54.82815273927804)","(27.50840362386754, 36.06797875663855, 45.00162449234614)","(35.08197438300531, 48.526085598250546, 61.21655732583567)","(34.531114147310895, 43.538939262203456, 52.85678797664886)","(37.37504657806484, 48.85268910694324, 60.21692957396597)",120.0,0,0.9990234375
223.41845321655273,-5.454,-16.397,235.995,-1.3239946870380328,A,darkslategray,"(33.854647435897434, 44.07179487179487, 54.55831876456877)","(29.030944055944055, 36.42511655011655, 44.28653846153846)","(35.738403263403264, 48.595104895104896, 60.97185314685315)","(33.431060606060605, 42.10606060606061, 51.82226107226107)","(37.21818181818182, 49.16089743589744, 61.15262237762238)",120.0,0,0.9990234375
223.46661162376404,-7.336,-16.071,233.602,-1.7987489085595139,A,darkslategray,"(33.70981589911046, 44.050824794505125, 54.94631798220921)","(27.83526629884022, 35.55157076905754, 44.27710843373494)","(35.64964531021281, 49.0556806665916, 61.326089404346355)","(33.62081972750816, 42.2803738317757, 52.38430356941786)","(37.73353225988065, 49.315673910595656, 61.79777052133769)",120.0,0,0.9970703125
223.56438064575195,-9.072,-15.745,231.808,-2.2411814531630148,A,darkslategray,"(33.83056422366535, 43.960656152483764, 55.2705574765961)","(27.149587617218394, 34.9688735736075, 43.63004180318608)","(35.41317365269461, 48.665174324248696, 61.438468856679165)","(34.31668737995707, 41.7871991865326, 52.813523895605016)","(38.38491241815434, 50.317029492417035, 63.06844255414405)",120.0,0,0.994140625
223.64662671089172,-10.942,-15.622,230.462,-2.7182477434588614,A,darkslategray,"(33.594521103896106, 43.92455357142857, 55.60914502164502)","(27.3137987012987, 35.27754329004329, 44.308928571428574)","(35.32310606060606, 48.79816017316017, 61.81504329004329)","(33.827705627705626, 41.844967532467535, 53.14962121212121)","(37.913474025974025, 49.77754329004329, 63.16298701298701)",120.0,0,0.97265625
223.72624611854553,-12.628,-15.692,229.452,-3.150172847491901,A,darkslategray,"(33.6077563700919, 43.59602130325815, 55.47885338345865)","(28.014306599832917, 35.27762113617377, 45.117272347535504)","(35.232247284878866, 48.452328738512946, 61.80722639933166)","(33.64364035087719, 41.509294068504595, 52.13737468671679)","(37.540831244778616, 49.14484126984127, 62.853540100250626)",120.0,0,0.98828125
223.77487182617188,-14.218,-15.826,228.695,-3.5573856693616803,A,darkslategray,"(33.633852065321804, 43.60645533141211, 55.370707652897856)","(28.5440235342692, 35.963872832369944, 45.5177539223782)","(35.31710061895749, 48.534809964704074, 61.248299145736354)","(33.48327175697865, 41.48306650246305, 52.54649014778325)","(37.125317872037435, 48.342437188485405, 62.03575424677042)",120.0,0,0.9921875
223.88170433044434,-15.379,-15.748,224.589,-3.9172924051621543,A,darkslategray,"(34.091436408475516, 43.7831294982133, 56.0864789370376)","(29.45024913181338, 37.09230459509789, 47.26352609592833)","(35.85776838290805, 49.04262922140017, 62.36010871206402)","(33.63163722381599, 41.119784589058334, 52.8999446373748)","(37.42609089536464, 47.87779958729679, 61.82233630278323)",120.0,0,0.9677734375
223.96263813972473,-16.364,-15.843,221.51,-4.22511966197296,A,darkslategray,"(34.127027027027026, 44.168012012012014, 56.31961561561562)","(29.98841698841699, 38.4378861003861, 48.57195945945946)","(36.95895718727577, 50.76594116240134, 64.28983496771107)","(33.16573359073359, 40.99044401544401, 52.77625482625483)","(36.34986845252332, 46.39894762018656, 59.54049270509447)",120.0,0,0.91748046875
224.0298047065735,-17.331,-15.609,219.201,-4.520780540884978,A,darkslategray,"(34.29542513338631, 44.38380065841753, 56.25662390736746)","(29.997769178238105, 38.61588891418165, 48.583018438424766)","(37.62422035055771, 51.48231277031641, 65.26009560664694)","(33.84483695652174, 41.415217391304346, 52.88206521739131)","(35.70982789855073, 46.02871376811594, 58.30824275362319)",120.0,0,0.9267578125
224.09536862373352,-17.867,-15.215,214.347,-4.764812845953905,A,darkslategray,"(33.78693108491783, 44.007711004043706, 56.212488170007745)","(29.58035791103846, 37.95831540910264, 47.93327884367203)","(37.669878688806676, 51.61498752473544, 64.91017809515616)","(32.86023401875592, 40.96958616536178, 53.453497375892624)","(35.03725372107029, 45.487954916974964, 58.55299836531016)",120.0,0,0.9541015625
224.1989529132843,-18.34,-14.883,210.707,-4.974416294914413,A,darkslategray,"(33.63480752200865, 43.474397041204355, 55.569068083554725)","(28.433587850310456, 36.50058734687028, 46.68409129048498)","(38.617231050836175, 52.5492137449039, 66.36047092104168)","(32.276571762544876, 39.633130166151794, 51.6944977874259)","(35.15585544562653, 45.13441238564391, 57.43974831311835)",120.0,0,0.888671875
224.28203129768372,-18.838,-14.67,207.976,-5.1754689063383355,A,darkslategray,"(33.367557181693684, 42.878318991067594, 55.54880117736034)","(27.638711001642037, 35.45948275862069, 46.43333333333333)","(38.94715629198388, 52.73903839107601, 66.91800675813215)","(31.588546798029558, 38.32853037766831, 50.93321018062397)","(35.23376623376623, 44.88731018198103, 57.79717461222163)",120.0,0,0.966796875
224.36699748039246,-19.503,-14.214,203.154,-5.4837410029160445,A,darkslategray,"(32.1631884057971, 41.08247342995169, 53.455024154589374)","(26.388019323671497, 33.296270531400964, 43.26647342995169)","(37.78330434782609, 50.95934299516908, 65.23938164251207)","(29.716328502415458, 35.688115942028986, 48.00707246376812)","(34.76510144927536, 44.38616425120773, 57.307169082125604)",120.0,0,0.98291015625
224.42909574508667,-20.273,-13.838,199.537,-5.8013772380021695,A,darkslategray,"(31.73484368094387, 40.49959647201245, 52.71184258565362)","(25.456513350825745, 31.960294798580026, 41.90303287544374)","(37.71644019138756, 50.693282296650715, 64.59732057416268)","(29.26423830838092, 35.183631733292174, 46.638331532643925)","(34.43219138755981, 44.05033492822967, 57.573626794258374)",120.0,0,0.97265625
224.54117012023926,-21.594,-13.455,196.824,-6.261033597715572,A,darkslategray,"(30.532302224801, 39.17102137767221, 51.24831825352215)","(23.23787713558706, 29.099272991639403, 38.29374772809887)","(37.64387495456198, 50.4151217739004, 64.35917848055253)","(27.480952208675518, 33.34948084367425, 45.060960167866575)","(33.765638001519484, 43.82576607213921, 57.28012734705691)",120.0,0,0.99609375
224.61577033996582,-22.991,-13.168,194.79,-6.731345522503164,A,darkslategray,"(30.670016428396657, 39.00797825858995, 51.269521828795135)","(22.95154509144419, 28.33056548244692, 37.61495340200406)","(38.3663022913601, 50.904982131595546, 64.49915913390792)","(27.15207839308132, 32.346631329334635, 44.77092342028177)","(34.21003626726182, 44.45543311479983, 58.191065699539685)",120.0,0,0.9873046875
224.69838619232178,-24.385,-12.982,190.781,-7.283822398171483,A,darkslategray,"(31.831599566558307, 40.00905226306577, 52.70340918562974)","(22.023289275556298, 27.016530031788523, 37.74217835034298)","(41.53966777408638, 53.74521594684386, 67.98112956810631)","(27.1357202610005, 32.48030784674586, 44.4624393508449)","(36.524119601328906, 46.647574750830564, 60.462159468438536)",120.0,0,0.994140625
224.79553294181824,-26.904,-13.068,187.775,-8.153686234514957,A,darkslategray,"(32.10321501427988, 39.61173398612811, 52.91215014279886)","(21.48964952505732, 26.350933508024895, 37.45479855879463)","(41.17632135306554, 53.85236623841275, 69.18220848918523)","(27.166164428431053, 30.648837209302325, 42.3200786112021)","(38.47197918360709, 47.43938851845829, 62.50935111400228)",120.0,0,0.9990234375
224.88050293922424,-29.626,-13.195,185.52,-9.072978640688449,A,darkslategray,"(31.90254996447657, 39.222716461248574, 52.65649615420258)","(22.71559633027523, 27.02770890156211, 38.599925613687084)","(42.07453358783326, 54.3658333846438, 70.71479588695277)","(25.05578973468882, 29.475669476816265, 40.61839821472849)","(37.65667138722985, 45.87439197093775, 60.51773289822055)",120.0,0,1.0
224.96409368515015,-31.895,-13.03,181.595,-9.961616963935928,A,darkslategray,"(33.601019868550274, 40.98196721311476, 54.850638362166656)","(24.288715740965316, 28.97092529711375, 41.661654135338345)","(45.11216529622602, 57.638143429414775, 74.16746483539653)","(26.296416444336646, 30.31803298569003, 42.02586102352656)","(38.598174753772476, 46.852564681786696, 61.37754886900997)",120.0,0,1.0
225.07753729820251,-35.117,-12.846,178.65,-11.120898438331103,A,darkslategray,"(32.65272431785134, 39.55624697060417, 53.24893792946141)","(23.24065500685871, 27.13528806584362, 39.60362368541381)","(44.76803269318702, 56.57138774577046, 73.37902949245542)","(24.318598168060532, 28.453035216476078, 39.6931216931217)","(38.29606872617625, 46.08644819935142, 60.34986061330147)",120.0,0,1.0
225.1661355495453,-37.755,-12.474,174.421,-12.213745379451886,A,darkslategray,"(31.97954863528634, 38.47277957114023, 52.020577955004185)","(22.547118049663442, 26.50684427852254, 38.09104021720685)","(43.575974810941496, 54.34764274268365, 70.59281437125749)","(25.137428217543068, 28.985840558495664, 40.46588222047067)","(36.57059712350999, 43.94093122166881, 58.802059432536794)",120.0,0,0.9990234375
225.24369096755981,-40.874,-12.398,169.41,-13.564477996233515,A,darkslategray,"(28.248332869792442, 33.47942848642041, 45.01067222053335)","(20.486659385239506, 23.104098403287043, 32.8052998387684)","(39.13807369101487, 48.388442146089204, 64.2130058177117)","(19.043336439888165, 21.90980635808222, 29.153179041110075)","(34.242599742599744, 40.41065637065637, 53.74267696267696)",120.0,0,0.998046875
225.34592151641846,-43.932,-12.064,165.653,-14.85311364213938,A,black,"(25.626975095606753, 29.867350682461215, 40.87363119112023)","(16.89545522723864, 18.796110194490275, 26.886030698465078)","(36.29126479069305, 44.029879685790995, 59.659689768320575)","(16.219467881231488, 18.224594937653997, 25.06453620050275)","(33.00853833589071, 38.30510320249468, 51.73835568974905)",120.0,0,0.9970703125
225.44042205810547,-46.53,-11.704,162.835,-15.947144920093047,A,black,"(24.578986897069687, 29.00811252009509, 39.64139185272083)","(15.34410480349345, 17.308471615720524, 24.8531752963194)","(35.57026597856292, 43.290591504565306, 58.191817189360854)","(15.606534161490684, 17.839701863354037, 24.339627329192545)","(31.69945652173913, 37.475271739130434, 51.02670454545454)",135.0,0,0.998046875
226.0167407989502,-37.331,-11.339,157.505,-13.333986496575294,A,black,"(13.183857555032466, 17.147968293391163, 22.592707232838457)","(11.18534525583706, 11.946820665673124, 12.373695976154993)","(16.374037132135097, 24.456349990124433, 33.08409046020146)","(4.531403834260977, 5.694124922696351, 9.123809523809523)","(20.585394639783626, 26.402975165970002, 35.647897713302186)",135.0,0,0.97509765625
226.13409328460693,-29.925,-10.786,153.507,-11.031124723868604,A,black,"(18.533247305745583, 24.77897391478555, 32.78523743024989)","(6.031456522254068, 8.915792216405713, 13.352204088400407)","(30.070392692343912, 41.71096619267351, 53.25007062811941)","(10.35217083529967, 13.269136385087306, 19.212104766399246)","(27.549437148217635, 35.05757504690432, 45.129737335834896)",135.0,0,0.9853515625
226.22573256492615,-24.691,-10.289,147.788,-9.484769096723367,A,black,"(18.05478929672478, 23.422636503281666, 30.744443728314696)","(5.985283344106874, 8.480650721827192, 12.070178840767076)","(28.275924854872223, 39.23190454769402, 49.7742861427072)","(9.774488256841199, 11.609157509157509, 16.91068735186382)","(28.064456011824433, 34.212368528158, 44.03251719041193)",135.0,0,0.9990234375
226.30691003799438,-20.859,-10.081,143.498,-8.270443714881093,A,black,"(18.459517892142006, 23.703340001212343, 30.958679355842477)","(5.126362715298885, 7.29436676798379, 10.963586626139818)","(29.425431173436493, 40.26357994842037, 51.16656592520954)","(9.972360688956433, 11.852036474164134, 16.79777102330294)","(29.18993794326241, 35.242807059961315, 44.71272566086396)",135.0,0,0.994140625
226.41502785682678,-18.031,-9.948,140.281,-7.324396398859527,A,black,"(19.41640215761494, 24.68116760461901, 32.53403403890717)","(5.414091760299626, 7.73062968164794, 11.691420880149813)","(30.793734394506867, 41.9470388576779, 52.92171894506866)","(11.222366937521869, 12.712413980793904, 19.133237432448194)","(30.226332568718167, 36.33567901714552, 46.38818475175926)",135.0,0,0.98291015625
226.51468706130981,-16.205,-9.76,136.658,-6.762686119130993,A,black,"(21.25493082397139, 26.895490915001986, 34.86889517032114)","(6.59730062237661, 9.28301852655956, 13.668693009118542)","(33.48643074250977, 44.90166811405413, 55.8399008539586)","(12.839740353407862, 14.901442481067436, 21.188892895780743)","(32.08802740714028, 38.49716913090516, 48.77731698521457)",135.0,0,0.998046875
226.59919381141663,-15.039,-9.619,133.942,-6.406242090750371,A,black,"(23.995724898794432, 30.49808265492237, 39.79674807598203)","(9.053095450490634, 12.667528991971453, 18.619678858162356)","(38.30226284497294, 50.60970804862898, 62.4901588428432)","(15.339536128456736, 17.890383586083853, 25.39027653880464)","(33.16445114917029, 40.66534741325761, 52.500576803620554)",135.0,0,0.9892578125
226.71501874923706,-14.389,-9.58,131.904,-6.225690445791481,A,darkslategray,"(29.035058430717864, 36.491194304843134, 46.98798515660816)","(12.926802640927443, 18.15421006117109, 25.966087303100142)","(46.908468643318834, 60.86145528272133, 73.44206075519435)","(18.76651122625216, 21.37882556131261, 30.216943005181346)","(37.54433506044905, 45.590397236614855, 58.34495682210708)",135.0,0,0.9951171875
226.8047158718109,-14.578,-9.642,130.376,-6.380116601369202,A,darkslategray,"(32.67952185597874, 40.994310068891735, 52.813315042728405)","(16.999254856429896, 23.16614968721299, 32.90015076160604)","(51.801555011550526, 66.29841740509602, 79.94207495776298)","(23.02777202072539, 26.68392055267703, 37.181139896373054)","(38.77067010309278, 47.68831615120275, 61.07106529209622)",135.0,0,0.9990234375
226.88598823547363,-15.509,-9.778,129.229,-6.843278532317654,A,darkslategray,"(30.208130081300812, 37.42352138025197, 48.85724983967397)","(16.223808415874494, 21.229558598683774, 30.46854018480356)","(45.654045205773905, 59.38600175267448, 73.5188081813522)","(21.44291677710045, 23.893801351709516, 32.928720514179695)","(37.40124596215967, 45.05283802491925, 58.35940075153273)",135.0,0,0.97607421875
227.00755190849304,-17.195,-9.876,127.247,-7.695835975348005,A,darkslategray,"(29.847682982725104, 36.66850531839231, 47.8392075358379)","(16.382038850334315, 20.723183445828184, 29.485866844123333)","(44.793119757835655, 57.88897647726556, 71.82386327804755)","(19.315841176284184, 21.684951040973477, 29.70768767626834)","(38.78093271110551, 46.223797061234784, 60.15879422337138)",135.0,0,0.99609375
227.10433435440063,-18.894,-9.863,125.76,-8.54433553875904,A,darkslategray,"(32.1099372181305, 38.81780685247072, 51.20900116803478)","(18.989990900818928, 23.34115429611335, 34.15414987651111)","(47.507425581697646, 60.40973937345639, 74.84011438970492)","(21.482086167800453, 23.641901522513766, 33.048234531908)","(40.46747651441529, 47.89784580498866, 62.81438289601555)",135.0,0,0.9951171875
